incident_hour,is_male,is_couple,Average high in ºF ,Average low in ºF ,Days with precipitation ,Av. precipitation in inch ,total_sunlight,total_dark
22,0,1,82,61,10,3.98,900,540
16,0,1,82,61,10,3.98,900,540
7,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
6,1,1,82,61,10,3.98,900,540
6,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
7,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
9,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
6,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
7,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
10,0,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
4,0,1,82,61,10,3.98,900,540
20,0,1,82,61,10,3.98,900,540
20,0,1,82,61,10,3.98,900,540
18,0,1,82,61,10,3.98,900,540
3,0,1,82,61,10,3.98,900,540
1,0,1,82,61,10,3.98,900,540
23,0,1,82,61,10,3.98,900,540
10,0,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
16,1,0,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
4,0,0,82,61,10,3.98,900,540
1,0,1,82,61,10,3.98,900,540
12,0,1,82,61,10,3.98,900,540
14,0,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
6,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
9,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
10,0,1,82,61,10,3.98,900,540
4,0,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
7,1,1,82,61,10,3.98,900,540
23,1,0,82,61,10,3.98,900,540
14,0,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
4,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
15,0,0,82,61,10,3.98,900,540
22,1,0,82,61,10,3.98,900,540
19,1,0,82,61,10,3.98,900,540
21,0,0,82,61,10,3.98,900,540
0,1,0,82,61,10,3.98,900,540
9,1,0,82,61,10,3.98,900,540
23,1,0,82,61,10,3.98,900,540
19,0,1,82,61,10,3.98,900,540
20,0,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
17,0,1,82,61,10,3.98,900,540
8,0,1,82,61,10,3.98,900,540
1,0,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
19,0,1,82,61,10,3.98,900,540
0,0,1,82,61,10,3.98,900,540
13,0,1,82,61,10,3.98,900,540
17,0,1,82,61,10,3.98,900,540
20,0,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
4,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
5,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
7,1,1,82,61,10,3.98,900,540
4,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
14,0,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
9,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
9,1,1,82,61,10,3.98,900,540
12,0,1,82,61,10,3.98,900,540
10,0,1,82,61,10,3.98,900,540
13,0,1,82,61,10,3.98,900,540
7,0,1,82,61,10,3.98,900,540
21,0,1,82,61,10,3.98,900,540
20,0,1,82,61,10,3.98,900,540
9,0,1,82,61,10,3.98,900,540
17,0,1,82,61,10,3.98,900,540
18,0,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
12,0,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
1,1,0,82,61,10,3.98,900,540
23,1,0,82,61,10,3.98,900,540
1,0,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
17,0,1,82,61,10,3.98,900,540
21,0,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
13,0,1,82,61,10,3.98,900,540
22,1,0,82,61,10,3.98,900,540
15,0,1,82,61,10,3.98,900,540
0,1,0,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
12,0,1,82,61,10,3.98,900,540
12,0,1,82,61,10,3.98,900,540
3,0,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
5,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
22,1,0,82,61,10,3.98,900,540
22,0,0,82,61,10,3.98,900,540
12,1,0,82,61,10,3.98,900,540
14,1,0,82,61,10,3.98,900,540
22,1,0,82,61,10,3.98,900,540
12,0,0,82,61,10,3.98,900,540
12,1,0,82,61,10,3.98,900,540
21,0,1,82,61,10,3.98,900,540
7,0,1,82,61,10,3.98,900,540
7,0,1,82,61,10,3.98,900,540
19,0,1,82,61,10,3.98,900,540
19,0,1,82,61,10,3.98,900,540
23,0,1,82,61,10,3.98,900,540
21,0,1,82,61,10,3.98,900,540
17,0,1,82,61,10,3.98,900,540
12,0,1,82,61,10,3.98,900,540
21,0,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
7,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
4,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
1,0,1,82,61,10,3.98,900,540
10,0,1,82,61,10,3.98,900,540
17,0,1,82,61,10,3.98,900,540
8,0,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
12,0,1,82,61,10,3.98,900,540
20,0,1,82,61,10,3.98,900,540
20,0,1,82,61,10,3.98,900,540
8,0,1,82,61,10,3.98,900,540
20,0,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
4,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
9,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
7,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
18,0,0,82,61,10,3.98,900,540
17,1,0,82,61,10,3.98,900,540
0,0,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
18,0,0,82,61,10,3.98,900,540
7,0,0,82,61,10,3.98,900,540
11,1,0,82,61,10,3.98,900,540
7,0,1,82,61,10,3.98,900,540
7,0,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
6,1,1,82,61,10,3.98,900,540
4,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
17,0,0,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
11,1,0,82,61,10,3.98,900,540
12,0,0,82,61,10,3.98,900,540
7,0,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
9,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
6,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
9,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
18,1,0,82,61,10,3.98,900,540
8,1,0,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
8,1,0,82,61,10,3.98,900,540
21,1,0,82,61,10,3.98,900,540
10,1,0,82,61,10,3.98,900,540
22,1,0,82,61,10,3.98,900,540
9,1,0,82,61,10,3.98,900,540
20,1,0,82,61,10,3.98,900,540
19,1,0,82,61,10,3.98,900,540
17,1,0,82,61,10,3.98,900,540
21,1,0,82,61,10,3.98,900,540
19,1,0,82,61,10,3.98,900,540
6,1,0,82,61,10,3.98,900,540
14,0,1,82,61,10,3.98,900,540
18,0,1,82,61,10,3.98,900,540
16,0,1,82,61,10,3.98,900,540
13,0,1,82,61,10,3.98,900,540
0,0,1,82,61,10,3.98,900,540
18,0,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
17,0,1,82,61,10,3.98,900,540
21,0,1,82,61,10,3.98,900,540
2,0,1,82,61,10,3.98,900,540
16,0,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
7,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
9,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
12,1,1,82,61,10,3.98,900,540
10,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
7,1,1,82,61,10,3.98,900,540
20,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
4,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
11,1,1,82,61,10,3.98,900,540
19,0,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
23,1,1,82,61,10,3.98,900,540
15,1,1,82,61,10,3.98,900,540
22,0,1,82,61,10,3.98,900,540
11,0,1,82,61,10,3.98,900,540
4,0,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
5,1,1,82,61,10,3.98,900,540
22,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
21,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
18,1,1,82,61,10,3.98,900,540
5,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
18,0,0,82,61,10,3.98,900,540
22,1,0,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
13,1,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
4,1,1,82,61,10,3.98,900,540
14,0,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
3,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
19,1,1,82,61,10,3.98,900,540
17,1,1,82,61,10,3.98,900,540
8,1,1,82,61,10,3.98,900,540
2,1,1,82,61,10,3.98,900,540
11,0,1,82,61,10,3.98,900,540
8,1,0,82,61,10,3.98,900,540
19,0,1,82,61,10,3.98,900,540
1,1,1,82,61,10,3.98,900,540
14,1,1,82,61,10,3.98,900,540
0,1,1,82,61,10,3.98,900,540
16,0,1,82,61,10,3.98,900,540
16,1,1,82,61,10,3.98,900,540
14,0,0,82,61,10,3.98,901,539
2,0,0,82,61,10,3.98,901,539
21,1,0,82,61,10,3.98,901,539
18,1,0,82,61,10,3.98,901,539
18,1,0,82,61,10,3.98,901,539
4,1,0,82,61,10,3.98,901,539
9,1,0,82,61,10,3.98,901,539
0,1,0,82,61,10,3.98,901,539
21,0,0,82,61,10,3.98,901,539
21,0,0,82,61,10,3.98,901,539
1,1,0,82,61,10,3.98,901,539
23,1,0,82,61,10,3.98,901,539
15,1,0,82,61,10,3.98,901,539
10,1,0,82,61,10,3.98,901,539
19,0,1,82,61,10,3.98,901,539
21,0,1,82,61,10,3.98,901,539
19,0,1,82,61,10,3.98,901,539
16,0,1,82,61,10,3.98,901,539
19,0,1,82,61,10,3.98,901,539
21,0,1,82,61,10,3.98,901,539
23,0,1,82,61,10,3.98,901,539
4,0,1,82,61,10,3.98,901,539
23,0,1,82,61,10,3.98,901,539
16,0,1,82,61,10,3.98,901,539
19,0,1,82,61,10,3.98,901,539
17,0,1,82,61,10,3.98,901,539
20,0,1,82,61,10,3.98,901,539
12,0,1,82,61,10,3.98,901,539
20,0,1,82,61,10,3.98,901,539
21,1,1,82,61,10,3.98,901,539
16,1,1,82,61,10,3.98,901,539
1,1,1,82,61,10,3.98,901,539
21,1,1,82,61,10,3.98,901,539
13,1,1,82,61,10,3.98,901,539
22,1,1,82,61,10,3.98,901,539
12,1,1,82,61,10,3.98,901,539
11,1,1,82,61,10,3.98,901,539
0,1,1,82,61,10,3.98,901,539
14,1,1,82,61,10,3.98,901,539
7,1,1,82,61,10,3.98,901,539
13,1,1,82,61,10,3.98,901,539
2,1,1,82,61,10,3.98,901,539
14,1,1,82,61,10,3.98,901,539
16,1,1,82,61,10,3.98,901,539
8,1,1,82,61,10,3.98,901,539
19,1,1,82,61,10,3.98,901,539
7,1,1,82,61,10,3.98,901,539
17,1,1,82,61,10,3.98,901,539
19,1,1,82,61,10,3.98,901,539
17,1,1,82,61,10,3.98,901,539
6,1,1,82,61,10,3.98,901,539
23,1,1,82,61,10,3.98,901,539
10,1,1,82,61,10,3.98,901,539
16,1,1,82,61,10,3.98,901,539
20,1,1,82,61,10,3.98,901,539
16,1,1,82,61,10,3.98,901,539
8,1,1,82,61,10,3.98,901,539
21,1,1,82,61,10,3.98,901,539
22,1,1,82,61,10,3.98,901,539
2,1,1,82,61,10,3.98,901,539
10,1,1,82,61,10,3.98,901,539
3,1,1,82,61,10,3.98,901,539
11,1,1,82,61,10,3.98,901,539
15,1,1,82,61,10,3.98,901,539
19,1,1,82,61,10,3.98,901,539
6,1,1,82,61,10,3.98,901,539
23,1,1,82,61,10,3.98,901,539
0,1,1,82,61,10,3.98,901,539
7,1,1,82,61,10,3.98,901,539
23,1,1,82,61,10,3.98,901,539
17,1,1,82,61,10,3.98,901,539
19,1,1,82,61,10,3.98,901,539
21,0,1,82,61,10,3.98,901,539
18,1,1,82,61,10,3.98,901,539
12,1,1,82,61,10,3.98,901,539
2,1,1,82,61,10,3.98,901,539
2,1,1,82,61,10,3.98,901,539
8,1,1,82,61,10,3.98,901,539
14,1,1,82,61,10,3.98,901,539
1,1,1,82,61,10,3.98,901,539
16,1,1,82,61,10,3.98,901,539
7,1,1,82,61,10,3.98,901,539
20,0,1,82,61,10,3.98,901,539
15,0,1,82,61,10,3.98,901,539
16,0,1,82,61,10,3.98,901,539
1,0,1,82,61,10,3.98,901,539
5,0,1,82,61,10,3.98,901,539
17,0,1,82,61,10,3.98,901,539
14,1,1,82,61,10,3.98,901,539
20,1,1,82,61,10,3.98,901,539
19,1,1,82,61,10,3.98,901,539
10,1,1,82,61,10,3.98,901,539
16,1,1,82,61,10,3.98,901,539
3,1,1,82,61,10,3.98,901,539
17,1,1,82,61,10,3.98,901,539
17,1,1,82,61,10,3.98,901,539
23,1,1,82,61,10,3.98,901,539
16,1,1,82,61,10,3.98,901,539
19,0,1,82,61,10,3.98,901,539
11,0,1,82,61,10,3.98,901,539
16,0,1,82,61,10,3.98,901,539
20,0,1,82,61,10,3.98,901,539
16,1,1,82,61,10,3.98,901,539
22,1,1,82,61,10,3.98,901,539
0,1,1,82,61,10,3.98,901,539
7,1,1,82,61,10,3.98,901,539
19,1,1,82,61,10,3.98,901,539
10,1,1,82,61,10,3.98,901,539
2,1,1,82,61,10,3.98,901,539
14,1,1,82,61,10,3.98,901,539
11,0,1,82,61,10,3.98,901,539
19,0,1,82,61,10,3.98,901,539
17,0,1,82,61,10,3.98,901,539
19,1,1,82,61,10,3.98,901,539
14,1,1,82,61,10,3.98,901,539
16,0,0,82,61,10,3.98,901,539
1,1,0,82,61,10,3.98,901,539
3,0,1,82,61,10,3.98,901,539
15,0,1,82,61,10,3.98,901,539
6,1,1,82,61,10,3.98,901,539
9,1,1,82,61,10,3.98,901,539
17,1,1,82,61,10,3.98,901,539
14,1,1,82,61,10,3.98,901,539
16,1,1,82,61,10,3.98,901,539
18,0,0,82,61,10,3.98,901,539
9,1,1,82,61,10,3.98,901,539
17,1,0,82,61,10,3.98,901,539
23,1,1,82,61,10,3.98,901,539
11,0,0,82,61,10,3.98,901,539
11,0,0,82,61,10,3.98,901,539
10,0,0,82,61,10,3.98,901,539
7,0,0,82,61,10,3.98,901,539
9,0,0,82,61,10,3.98,901,539
10,0,0,82,61,10,3.98,901,539
15,0,0,82,61,10,3.98,901,539
22,0,0,82,61,10,3.98,901,539
21,1,0,82,61,10,3.98,901,539
10,1,0,82,61,10,3.98,901,539
21,1,0,82,61,10,3.98,901,539
20,0,0,82,61,10,3.98,901,539
0,0,0,82,61,10,3.98,901,539
0,1,0,82,61,10,3.98,901,539
20,1,0,82,61,10,3.98,901,539
17,1,0,82,61,10,3.98,901,539
17,1,0,82,61,10,3.98,901,539
14,1,0,82,61,10,3.98,901,539
12,0,1,82,61,10,3.98,901,539
16,0,1,82,61,10,3.98,901,539
0,0,1,82,61,10,3.98,901,539
16,0,1,82,61,10,3.98,901,539
20,0,1,82,61,10,3.98,901,539
11,0,1,82,61,10,3.98,901,539
22,0,1,82,61,10,3.98,901,539
3,0,1,82,61,10,3.98,901,539
9,0,1,82,61,10,3.98,901,539
2,0,1,82,61,10,3.98,901,539
3,0,1,82,61,10,3.98,901,539
3,0,1,82,61,10,3.98,901,539
8,0,1,82,61,10,3.98,901,539
13,0,1,82,61,10,3.98,901,539
13,0,1,82,61,10,3.98,901,539
3,0,1,82,61,10,3.98,901,539
7,0,1,82,61,10,3.98,901,539
20,0,1,82,61,10,3.98,901,539
21,0,1,82,61,10,3.98,901,539
1,0,1,82,61,10,3.98,901,539
12,1,1,82,61,10,3.98,901,539
19,1,1,82,61,10,3.98,901,539
1,1,1,82,61,10,3.98,901,539
2,1,1,82,61,10,3.98,901,539
0,1,1,82,61,10,3.98,901,539
1,1,1,82,61,10,3.98,901,539
12,1,1,82,61,10,3.98,901,539
2,1,1,82,61,10,3.98,901,539
20,1,1,82,61,10,3.98,901,539
8,1,1,82,61,10,3.98,901,539
3,1,1,82,61,10,3.98,901,539
12,1,1,82,61,10,3.98,901,539
22,1,1,82,61,10,3.98,901,539
2,1,1,82,61,10,3.98,901,539
23,1,1,82,61,10,3.98,901,539
10,1,1,82,61,10,3.98,901,539
3,1,1,82,61,10,3.98,901,539
5,1,1,82,61,10,3.98,901,539
8,1,1,82,61,10,3.98,901,539
3,1,1,82,61,10,3.98,901,539
21,1,1,82,61,10,3.98,901,539
